,id,check-in,check-out,titulo,titulo_2,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,atributo_7,atributo_8,avaliação,comentários,preço,preço_total,superhost
580,44169847,2021-02-26,2021-02-28,Condomínio inteiro em José Menino,Book Santos — Unlimited 1412 — Estúdio completo…,4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.76,21,344,818,Raridade
581,15568450,2021-02-12,2021-02-14,Apartamento inteiro em Santos,Apartamento da praia,10 hóspedes,3 quartos,9 camas,2 banheiros,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.97,30,414,1.027,Novo preço mais baixo
582,46598321,2021-02-12,2021-02-14,Apartamento inteiro em Nova Mirim,Ap. 103  na quadra da praia na Vila Mirim,4 hóspedes,1 quarto,3 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,6,203,406,Novo preço mais baixo
583,39510385,2021-02-26,2021-02-28,Condomínio inteiro em Encruzilhada,Apê rústico e aconchegante à 2400m da praia.,5 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Self check-In,Elevador,Estacionamento gratuito,4.92,36,209,462,Novo preço mais baixo
584,6290885,2021-02-12,2021-02-14,Apartamento inteiro em Santos,Apartamento a uma quadra da praia,3 hóspedes,1 quarto,1 cama,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Elevador,4.89,109,177,434,Novo preço mais baixo
585,15080287,2021-02-12,2021-02-14,Apartamento inteiro em Santos,De frente para a praia com Wi-Fi,2 hóspedes,1 quarto,1 cama,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Elevador,4.89,167,214,588,Novo preço mais baixo
586,39412440,2021-02-12,2021-02-14,Apartamento inteiro em Ponta da Praia,"Kitnete Ponta da Praia , bem próximo da praia",4 hóspedes,Estúdio,2 camas,1 banheiro,Wi-Fi,Elevador,Estacionamento gratuito,Permitido animais,4.97,31,206,411,Novo preço mais baixo
587,20768074,2021-02-12,2021-02-14,Apartamento inteiro em Embaré,Sossego à beira-mar Estúdio- kit confortável,2 hóspedes,Estúdio,1 cama,1 banheiro,Wi-Fi,Cozinha,Elevador,Self check-In,4.50,15,147,434,Novo preço mais baixo
588,20713038,2021-02-12,2021-02-14,Apartamento inteiro em Itararé,Total privacidade próximo da praia.,2 hóspedes,1 quarto,1 cama,1 banheiro,Cozinha,Estacionamento gratuito,Permitido animais,Elevador,4.28,65,156,342,Novo preço mais baixo
589,22299956,2021-02-26,2021-02-28,Apartamento inteiro em José Menino,Frente e vista para o mar de Santos e São Vicente.,3 hóspedes,Estúdio,3 camas,1 banheiro,Wi-Fi,Elevador,Permitido animais,Vista para o mar,4.83,92,154,388,Novo preço mais baixo
590,47135379,2021-02-12,2021-02-14,Apartamento inteiro em Embaré,Quarto e sala no Embaré Canal 4,4 hóspedes,1 quarto,2 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Estacionamento gratuito,5.0,6,225,559,Novo preço mais baixo
591,16215330,2021-02-12,2021-02-14,Apartamento inteiro em Santos,Apto BNB,4 hóspedes,1 quarto,2 camas,1 banheiro,Ar-condicionado,Wi-Fi,Elevador,Estacionamento gratuito,4.78,28,261,522,Novo preço mais baixo
592,46604376,2021-02-12,2021-02-14,Apartamento inteiro em Itararé,Lindo ap 1 dorm na quadra da praia em São Vicente,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Vista para o mar,Máquina de Lavar,Cozinha,5.0,9,181,422,Novo preço mais baixo
593,46711040,2021-02-12,2021-02-14,Apartamento inteiro em Boqueirão,Recanto praiano (“pé na areia”) 🌊☀️,4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Self check-In,Elevador,Estacionamento gratuito,5.0,3,264,708,Novo preço mais baixo
594,42604902,2021-02-12,2021-02-14,Apartamento inteiro em Itararé,"Ap em flat, Frente Praia, Comodidades, Dormem 5",5 hóspedes,1 quarto,1 cama,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Estacionamento gratuito,4.87,23,225,530,Novo preço mais baixo
595,45740885,2021-02-26,2021-02-28,Apartamento inteiro em Ilha Porchat,"Ilha Porchat, com vista deslumbrante para o mar.",2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Estacionamento gratuito,Vista para o mar,Cozinha,5.0,12,293,685,Novo preço mais baixo
596,16205062,2021-02-26,2021-02-28,Apartamento inteiro em Santos,APARTAMENTO PERFEITO PARA LAZER EM SANTOS,4 hóspedes,1 quarto,3 camas,1 banheiro,Elevador,Estacionamento gratuito,Vista para o mar,Cozinha,4.69,32,171,342,Novo preço mais baixo
597,44167993,2021-02-26,2021-02-28,Apartamento inteiro em Boa Vista,Aconchegante apartamento à beira mar!!,4 hóspedes,1 quarto,2 camas,1 banheiro,Elevador,Estacionamento gratuito,Permitido animais,Máquina de Lavar,4.70,20,118,285,Novo preço mais baixo
598,38647759,2021-02-12,2021-02-14,Apartamento inteiro em Santos,Apto amplo com ótima localização. Vista p/ praia.,6 hóspedes,2 quartos,3 camas,2 banheiros,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,7,279,728,Novo preço mais baixo
599,31191835,2021-02-12,2021-02-14,Apartamento inteiro em Gonzaga,1 quadra da praia Gonzaga c/ manobrista 24hs wi-fi,4 hóspedes,2 quartos,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,4,291,682,Novo preço mais baixo
