,Mes,Número Banheiros,Número Camas,Número Comentários,Número Hóspedes,Taxa,Semana_do_ano,Jacuzzi,Academia,Secadora,Localização,Piscina,Permitido animais,Preço/Noite
337,2,1,4,4,6,59.5,7,0,0,0,0.009978617248752672,1,0,237.0
338,2,3,10,52,12,0.0,8,0,0,0,0.002138275124732716,1,0,713.0
339,4,1,1,19,2,24.5,16,0,0,0,0.002851033499643621,0,0,164.0
340,3,1,4,3,4,58.0,9,0,0,0,0.01876930387265384,0,1,106.0
341,4,1,5,12,5,75.0,15,0,0,0,0.0040389641244951285,0,0,176.0
342,3,1,3,15,5,50.0,12,0,0,0,0.02946067949631741,0,0,103.0
343,3,1,3,32,4,0.0,12,0,0,0,0.08885721073889286,0,0,171.0
344,2,2,3,31,4,75.0,7,0,0,0,0.0076027559990496565,0,0,182.0
345,3,1,2,31,3,0.0,9,0,0,0,0.002613447374673319,0,1,194.0
346,2,1,1,121,3,0.0,7,0,0,0,0.0009503444998812071,1,0,147.0
347,3,2,3,70,4,75.0,10,0,1,0,0.05203136136849608,0,0,216.0
348,3,1,2,9,4,67.0,10,0,0,0,0.06319790924210028,0,0,181.0
349,1,1,1,34,4,70.0,4,0,0,0,0.015205511998099313,0,0,181.0
350,3,1,2,9,4,39.5,9,0,0,0,0.057020669992872426,1,0,263.0
351,2,1,1,32,5,62.5,8,0,0,0,0.0071275837491090515,0,0,240.0
352,3,1,2,51,4,39.5,9,0,0,0,0.057020669992872426,1,0,263.0
353,2,1,2,16,3,25.0,8,0,0,0,0.01805654549774293,1,0,162.0
354,2,1,3,35,5,25.0,8,0,0,0,0.02946067949631741,0,0,165.0
355,1,1,2,3,4,39.5,4,0,0,0,0.015205511998099313,0,1,233.0
356,3,2,4,45,5,24.5,9,0,0,0,0.05203136136849608,1,0,261.0
357,1,1,1,15,4,50.0,4,0,0,0,0.02066999287241625,0,1,264.0
358,3,1,6,6,6,49.5,11,0,0,0,0.026847232121644096,1,0,136.0
359,3,1,1,12,2,34.5,12,0,0,0,0.05203136136849608,0,1,108.0
360,3,1,3,65,3,40.0,10,0,0,0,0.02257068187217866,0,0,211.0
361,3,3,7,25,6,60.0,12,0,0,0,0.03183654074602043,0,0,248.0
362,4,1,1,24,4,0.0,13,0,0,0,0.06319790924210028,0,0,257.0
363,2,1,3,40,5,37.0,8,0,0,0,0.00688999762413875,1,0,179.0
364,3,2,7,25,6,75.0,11,0,0,0,0.002613447374673319,0,0,296.0
365,2,1,2,43,4,0.0,8,0,0,0,0.04276550249465432,1,0,251.0
366,2,1,2,21,4,65.0,7,0,0,0,0.06319790924210028,1,0,344.0
367,3,1,5,71,8,55.0,9,0,0,0,0.08885721073889286,0,0,173.0
368,3,4,16,27,16,129.5,10,0,0,0,0.00974103112378237,1,0,578.0
369,3,1,4,56,6,75.0,12,0,0,0,0.06319790924210028,0,0,134.0
370,4,1,2,17,2,75.0,15,0,0,0,0.057020669992872426,1,0,206.0
371,3,1,1,170,4,75.0,11,0,0,0,0.057020669992872426,1,0,246.0
372,3,1,4,32,9,0.0,9,0,0,0,0.01069137562366358,0,0,187.0
373,3,1,2,6,4,49.5,9,0,0,0,0.01069137562366358,0,0,253.0
374,2,1,3,79,6,55.0,8,0,0,0,0.02946067949631741,0,0,213.0
375,3,1,1,15,2,50.0,10,0,0,0,0.029698265621287717,0,0,144.0
376,2,1,1,25,6,0.0,7,0,0,0,0.00047517224994060353,0,1,421.0
377,2,1,2,84,4,40.0,8,0,0,0,0.018294131622713237,0,1,154.0
378,2,1,3,54,4,40.0,7,0,0,0,0.0137799952482775,0,0,188.0
379,4,2,3,3,8,40.0,17,0,0,0,0.03183654074602043,0,1,244.0
380,3,1,1,24,6,0.0,10,0,0,0,0.04276550249465432,0,0,228.0
381,2,1,3,21,4,30.0,8,0,0,0,0.0014255167498218105,1,0,335.0
382,3,1,4,42,5,15.0,9,0,0,0,0.00047517224994060353,0,0,123.0
383,2,2,6,37,6,49.5,8,0,0,0,0.0009503444998812071,0,1,236.0
384,2,2,5,7,6,49.5,7,0,0,0,0.02946067949631741,0,0,336.0
385,3,2,1,41,2,75.0,9,0,0,0,0.04276550249465432,0,1,130.0
386,2,2,4,13,5,75.0,7,0,0,0,0.0040389641244951285,0,0,263.0
387,2,1,5,6,6,75.0,7,0,1,0,0.02257068187217866,0,1,183.0
388,3,1,1,42,2,55.0,12,0,0,0,0.033499643620812536,0,0,139.0
389,2,3,7,37,7,60.0,6,0,0,1,0.04276550249465432,0,0,579.0
390,3,3,4,9,6,74.5,9,0,0,0,0.004989308624376337,1,0,559.0
391,3,1,1,19,6,45.0,12,0,0,0,0.026847232121644096,1,0,263.0
392,3,2,7,20,10,45.0,12,0,0,0,0.0019006889997624141,1,0,286.0
393,3,1,3,8,6,39.5,11,0,0,0,0.0035637918745545258,0,0,149.0
394,2,1,3,6,3,10.0,8,0,0,0,0.0002375861249703017,0,0,136.0
395,3,1,1,5,5,49.5,12,0,0,0,0.0076027559990496565,0,0,99.0
396,3,1,2,11,2,34.5,12,0,0,0,0.033499643620812536,0,0,108.0
397,3,1,1,15,3,99.0,12,0,0,0,0.010453789498693276,1,0,259.0
398,3,1,4,34,4,50.0,10,0,0,0,0.02257068187217866,1,0,258.0
399,4,2,3,8,6,50.0,17,0,0,0,0.08885721073889286,0,0,292.0
400,3,1,2,11,2,34.5,11,0,0,0,0.033499643620812536,0,0,108.0
401,4,1,6,4,5,64.5,15,0,0,0,0.026847232121644096,0,0,181.0
402,4,1,1,167,2,80.5,15,0,0,0,0.08885721073889286,0,0,183.0
403,3,1,1,32,5,62.0,9,0,0,0,0.0071275837491090515,1,0,241.0
404,3,1,2,41,4,59.5,12,0,0,0,0.05203136136849608,0,1,237.0
405,3,2,4,40,6,39.5,12,0,0,0,0.026847232121644096,0,1,191.0
406,3,1,2,14,4,50.0,11,0,0,1,0.014492753623188406,0,1,89.0
407,2,2,6,57,8,59.5,7,0,0,0,0.02946067949631741,0,0,237.0
408,3,3,7,58,8,65.0,9,0,0,0,0.011879306248515086,0,1,323.0
409,2,1,1,4,2,39.5,6,0,0,0,0.029698265621287717,0,0,165.0
410,3,3,9,12,12,49.5,9,0,0,0,0.002851033499643621,1,0,303.0
411,4,1,2,9,4,67.0,15,0,0,0,0.06319790924210028,0,0,181.0
412,3,1,2,50,4,0.0,10,0,1,0,0.08885721073889286,0,0,294.0
413,3,3,7,26,6,60.0,9,0,0,0,0.03183654074602043,0,0,248.0
414,3,2,5,11,6,67.5,12,0,0,0,0.0019006889997624141,0,1,192.0
415,2,2,7,30,10,67.5,7,0,0,0,0.0040389641244951285,1,0,457.0
416,3,1,2,50,4,0.0,10,0,0,0,0.08885721073889286,1,0,294.0
417,2,3,7,12,6,75.0,6,0,0,0,0.00047517224994060353,0,0,273.0
418,2,1,10,9,6,75.0,7,0,0,0,0.03183654074602043,0,1,158.0
419,2,1,4,4,6,35.0,7,0,0,0,0.00688999762413875,0,0,233.0
420,3,2,2,50,6,70.0,12,0,0,0,0.011879306248515086,1,0,221.0
421,1,1,2,47,4,40.0,4,1,0,1,0.08885721073889286,0,0,436.0
422,2,2,6,37,6,49.5,7,0,0,0,0.0009503444998812071,0,1,236.0
423,3,1,2,43,4,0.0,10,0,0,0,0.01876930387265384,0,0,160.0
424,2,1,1,3,4,49.0,7,0,0,0,0.05203136136849608,1,0,293.0
425,3,1,2,32,3,49.0,9,0,0,0,0.015205511998099313,0,0,149.0
426,3,2,1,11,4,64.5,10,0,0,0,0.0019006889997624141,0,0,318.0
427,3,1,3,7,5,55.0,9,0,0,0,0.0066524114991684475,0,0,179.0
428,2,2,3,7,6,85.0,6,0,0,0,0.08885721073889286,0,0,279.0
429,2,3,4,34,10,74.9999999999999,7,0,0,0,0.005939653124257543,1,0,581.0
430,3,3,4,34,10,74.9999999999999,10,0,0,0,0.005939653124257543,0,0,581.0
431,4,1,4,78,4,40.0,16,0,0,0,0.05203136136849608,0,0,177.0
432,2,1,3,58,4,35.0,7,0,0,0,0.04276550249465432,0,0,236.0
433,4,1,3,25,4,35.0,17,0,0,0,0.06319790924210028,0,0,205.0
434,3,1,2,6,4,54.5,10,0,0,0,0.015205511998099313,0,0,134.0
435,3,1,2,18,6,45.0,9,0,0,0,0.011879306248515086,0,0,303.0
436,3,1,3,28,2,39.5,11,0,0,1,0.05203136136849608,0,0,86.0
437,2,1,2,84,4,40.0,8,0,0,1,0.018294131622713237,0,0,154.0
438,3,2,4,115,7,82.0,11,0,0,0,0.012116892373485387,1,0,340.0
439,3,1,4,38,2,50.0,10,0,0,0,0.018294131622713237,0,0,110.0
440,3,1,2,177,4,25.0,12,0,0,0,0.08885721073889286,0,0,106.0
441,3,1,2,11,2,34.5,9,0,0,0,0.033499643620812536,0,0,108.0
442,3,1,3,35,6,44.5,10,0,0,0,0.006177239249227845,0,0,178.0
443,3,1,1,79,6,0.0,10,0,0,0,0.05203136136849608,0,0,137.0
444,3,1,2,62,6,75.0,11,0,0,0,0.015443098123069612,0,0,136.0
445,3,1,2,51,4,39.5,10,0,0,0,0.057020669992872426,1,0,263.0
446,3,1,1,3,2,29.5,10,0,0,0,0.01805654549774293,1,0,158.0
447,2,1,1,27,4,65.0,8,0,1,0,0.06319790924210028,0,0,344.0
448,2,1,1,19,4,50.0,7,0,0,0,0.02946067949631741,1,0,264.0
449,2,1,6,3,6,50.0,8,0,0,0,0.0023758612497030173,0,1,128.0
450,2,1,3,14,4,59.5,8,0,0,1,0.05203136136849608,0,0,323.0
451,4,1,5,12,5,59.5,17,0,0,0,0.0040389641244951285,0,0,181.0
452,2,1,1,64,4,39.5,8,0,0,0,0.026847232121644096,1,0,273.0
453,4,1,2,5,4,74.5,15,0,0,0,0.026847232121644096,0,1,222.0
454,3,1,2,5,4,75.0,10,0,0,0,0.026847232121644096,0,1,184.0
455,3,1,3,32,6,45.0,10,0,0,0,0.006177239249227845,0,1,206.0
456,4,2,3,27,4,0.0,15,0,0,0,0.012116892373485387,0,0,171.0
457,3,5,8,3,15,0.0,9,0,0,0,0.00546448087431694,1,1,913.0
458,3,2,7,25,6,75.0,9,0,0,0,0.002613447374673319,1,1,296.0
459,3,2,6,10,6,59.5,9,0,0,0,0.0019006889997624141,0,1,146.0
460,3,1,3,122,4,0.0,12,0,0,0,0.04276550249465432,1,0,226.0
461,4,1,3,5,2,12.0,15,0,0,0,0.029698265621287717,0,0,128.0
462,3,1,1,118,2,45.0,11,0,0,1,0.010453789498693276,0,0,265.0
463,2,1,1,90,4,0.0,6,0,0,1,0.0076027559990496565,0,0,331.0
464,3,1,2,15,9,0.0,9,0,0,0,0.01069137562366358,0,0,185.0
465,3,1,1,7,4,64.5,11,0,0,0,0.057020669992872426,1,0,356.0
466,4,1,1,12,2,49.5,15,0,0,0,0.02066999287241625,0,0,293.0
467,3,2,4,40,6,39.5,10,0,0,0,0.026847232121644096,0,1,191.0
468,3,4,16,27,16,129.5,12,0,0,0,0.00974103112378237,1,0,578.0
469,2,1,2,21,3,64.5,7,0,1,0,0.00047517224994060353,0,0,141.0
470,3,1,2,6,6,10.0,10,0,0,0,0.011879306248515086,0,1,150.0
471,3,4,7,10,6,85.0,12,0,0,0,0.00047517224994060353,0,0,240.0
472,3,1,3,32,4,0.0,12,0,0,0,0.04276550249465432,1,0,226.0
473,3,1,3,8,4,59.5,9,0,0,0,0.011879306248515086,0,1,146.0
474,3,1,1,4,6,59.5,11,0,0,0,0.002138275124732716,0,0,203.0
475,3,1,3,9,6,39.5,9,0,0,0,0.0035637918745545258,0,0,149.0
476,1,1,2,19,4,24.5,4,0,0,0,0.002851033499643621,0,1,175.0
477,3,1,2,20,6,44.5,10,0,0,0,0.015443098123069612,0,1,155.0
478,1,1,2,8,4,30.0,4,0,0,0,0.029698265621287717,0,0,187.0
479,3,1,4,10,6,59.5,10,0,0,0,0.009978617248752672,0,0,180.0
480,3,1,0,79,6,0.0,12,0,0,0,0.05203136136849608,0,0,137.0
481,3,2,9,7,12,50.0,10,0,0,1,0.009028272748871463,1,0,338.0
482,3,1,1,46,5,0.0,10,0,1,0,0.00688999762413875,0,1,171.0
483,2,1,1,3,2,29.5,7,0,0,0,0.01805654549774293,1,0,158.0
484,3,2,3,33,5,29.5,11,0,0,0,0.057020669992872426,1,0,314.0
485,3,1,1,45,2,24.5,10,0,0,0,0.00546448087431694,1,0,134.0
486,3,1,2,26,4,77.0,9,0,0,0,0.0002375861249703017,1,0,807.0
487,2,1,1,3,2,29.5,8,0,0,0,0.01805654549774293,1,0,158.0
488,3,1,1,42,2,54.5,9,0,0,0,0.033499643620812536,0,0,145.0
489,3,2,4,14,5,105.0,9,0,0,0,0.0011879306248515089,0,0,209.0
490,3,2,2,9,8,34.5,10,0,0,0,0.011879306248515086,0,0,165.0
491,4,2,3,4,6,0.0,13,0,0,0,0.014492753623188406,0,1,169.0
492,4,1,4,39,2,50.0,15,0,0,0,0.018294131622713237,0,0,144.0
493,3,1,1,19,3,50.0,10,0,0,0,0.033499643620812536,1,0,149.0
494,4,1,3,269,4,0.0,14,0,0,0,0.01235447849845569,0,0,137.0
495,3,1,4,56,6,75.0,12,0,0,0,0.06319790924210028,0,0,134.0
496,2,1,1,60,2,42.5,7,0,1,0,0.004514136374435733,1,0,99.0
497,3,1,5,32,5,42.5,11,0,0,0,0.00047517224994060353,0,1,286.0
498,1,2,4,198,4,40.0,4,0,0,0,0.08885721073889286,0,0,291.0
499,3,2,5,10,8,40.0,9,0,0,0,0.0030886196246139226,1,0,404.0
500,4,1,2,45,3,0.0,16,0,0,0,0.015443098123069612,0,0,147.0
501,3,3,5,40,11,34.5,11,0,0,0,0.0011879306248515089,1,0,233.0
502,2,1,2,11,4,62.0,8,0,0,0,0.06319790924210028,1,0,380.0
503,3,1,2,5,4,75.0,12,0,0,0,0.026847232121644096,0,1,184.0
504,2,1,3,92,3,40.0,8,0,0,0,0.06319790924210028,0,1,154.0
505,3,1,4,34,4,50.0,9,0,0,0,0.02257068187217866,1,0,258.0
506,3,3,6,24,10,44.5,12,0,0,0,0.0023758612497030173,0,0,292.0
507,4,2,7,50,8,0.0,16,0,0,0,0.057020669992872426,0,0,194.0
508,2,1,2,31,4,0.0,6,0,0,0,0.01235447849845569,0,1,206.0
509,3,1,2,32,4,59.5,11,0,0,0,0.08885721073889286,0,0,226.0
510,2,2,4,15,5,75.0,7,0,0,1,0.057020669992872426,0,0,250.0
511,4,1,1,17,3,0.0,14,0,0,0,0.033499643620812536,0,0,137.0
512,3,2,9,43,10,125.0,11,0,0,0,0.004989308624376337,1,0,360.0
513,3,1,2,41,4,90.0,10,0,0,0,0.033499643620812536,0,0,259.0
514,1,1,3,22,4,39.5,4,0,0,0,0.029698265621287717,0,1,246.0
515,3,2,5,11,6,67.5,12,0,0,0,0.0019006889997624141,0,1,192.0
516,2,1,2,6,3,42.0,7,0,0,0,0.014492753623188406,0,0,151.0
517,4,1,2,5,4,74.5,13,0,0,0,0.026847232121644096,0,1,201.0
518,3,3,4,9,6,74.5,10,0,0,0,0.004989308624376337,1,0,559.0
519,3,1,3,97,4,40.0,10,0,0,0,0.004989308624376337,0,1,188.0
520,1,1,3,32,4,0.0,4,0,0,0,0.08885721073889286,0,0,171.0
521,3,1,4,56,6,75.0,12,0,0,0,0.06319790924210028,0,0,134.0
522,3,1,4,32,9,75.0,12,0,0,0,0.01069137562366358,0,0,197.0
523,3,1,3,8,6,39.5,10,0,0,0,0.0035637918745545258,0,0,149.0
524,2,1,3,4,4,49.5,7,0,0,0,0.015205511998099313,0,0,236.0
525,2,2,7,30,10,49.5,8,0,0,0,0.0040389641244951285,1,0,457.0
526,3,1,2,16,4,60.0,12,0,0,0,0.08885721073889286,0,0,191.0
527,3,1,6,38,6,60.0,9,0,0,0,0.009978617248752672,0,0,103.0
528,3,1,1,4,6,59.5,9,0,0,0,0.002138275124732716,0,0,203.0
529,3,1,1,26,2,25.0,10,0,0,0,0.01235447849845569,0,0,232.0
530,1,1,2,33,4,65.0,4,0,0,0,0.08885721073889286,1,0,246.0
531,3,1,1,42,2,54.5,10,0,0,0,0.033499643620812536,0,0,145.0
532,3,1,2,32,4,59.5,11,0,0,0,0.08885721073889286,0,0,226.0
533,2,1,10,6,12,75.0,8,0,0,0,0.0007127583749109052,0,1,182.0
534,3,1,3,7,5,55.0,10,0,0,0,0.0066524114991684475,0,0,179.0
535,2,1,2,4,4,60.0,6,0,0,0,0.0071275837491090515,1,0,328.0
536,2,1,3,21,4,30.0,8,0,0,0,0.0014255167498218105,0,0,335.0
537,3,1,3,46,6,30.0,9,0,0,0,0.02257068187217866,0,0,206.0
538,3,1,3,60,6,47.5,10,0,0,0,0.0030886196246139226,0,1,178.0
539,3,1,4,3,4,58.5,10,0,0,0,0.01876930387265384,0,1,134.0
540,4,1,2,9,4,67.0,16,0,0,0,0.06319790924210028,0,0,181.0
541,4,1,1,24,4,65.0,14,0,0,0,0.06319790924210028,1,0,327.0
542,4,1,1,85,4,59.5,15,0,0,0,0.06319790924210028,0,0,171.0
543,4,1,2,77,4,24.5,16,0,0,0,0.05203136136849608,1,0,175.0
544,3,4,16,27,16,129.5,11,0,0,0,0.00974103112378237,1,0,578.0
545,3,2,5,10,8,129.5,12,0,0,0,0.0030886196246139226,1,0,457.0
546,3,2,2,92,4,44.5,12,0,0,0,0.04276550249465432,0,0,349.0
547,3,1,2,16,4,44.5,10,0,0,0,0.02066999287241625,0,0,127.0
548,3,3,7,24,6,60.0,9,0,0,0,0.03183654074602043,0,0,248.0
549,3,1,1,13,2,49.5,11,0,0,0,0.02066999287241625,0,0,293.0
550,4,1,2,4,3,69.5,13,0,0,0,0.06319790924210028,0,0,144.0
551,4,1,1,19,2,24.5,16,0,0,0,0.002851033499643621,0,0,164.0
552,3,1,2,18,4,65.0,9,0,0,0,0.08885721073889286,0,0,374.0
553,2,2,3,39,7,0.0,8,0,0,0,0.0071275837491090515,0,1,171.0
554,4,1,4,41,4,30.0,15,0,0,0,0.04276550249465432,1,0,187.0
555,2,1,2,10,3,75.0,6,0,0,0,0.04276550249465432,0,0,352.0
556,2,4,4,36,8,99.0,6,0,0,0,0.012116892373485387,1,0,584.0
557,4,1,1,14,2,0.0,15,0,0,0,0.012116892373485387,1,0,194.0
558,3,1,2,64,6,37.0,11,0,0,0,0.02257068187217866,0,0,176.0
559,3,1,3,18,4,40.0,10,0,0,0,0.02257068187217866,1,0,211.0
560,2,2,5,36,6,82.0,7,0,0,0,0.0066524114991684475,1,0,697.0
561,3,2,5,10,8,82.0,9,0,0,0,0.0030886196246139226,1,0,404.0
562,2,1,4,17,5,70.0,8,0,1,0,0.08885721073889286,1,0,284.0
563,3,1,6,58,7,25.0,12,0,0,1,0.0011879306248515089,0,0,135.0
564,2,2,2,84,6,25.0,8,0,0,0,0.02946067949631741,1,0,286.0
565,2,3,3,19,8,19.5,8,0,0,0,0.002851033499643621,1,0,688.0
566,2,2,3,31,4,75.0,7,0,0,0,0.0076027559990496565,0,0,182.0
567,2,2,1,21,16,75.0,8,0,0,0,0.002851033499643621,1,0,336.0
568,3,2,4,45,5,24.5,12,0,0,0,0.05203136136849608,1,0,261.0
569,2,2,9,30,10,99.5,6,0,0,0,0.08885721073889286,0,0,414.0
570,3,1,3,8,5,49.0,10,0,0,0,0.0137799952482775,0,1,178.0
571,2,2,2,54,6,69.5,7,0,0,0,0.05203136136849608,1,0,253.0
572,4,1,1,7,2,49.5,16,0,0,0,0.015205511998099313,0,0,116.0
573,3,1,3,9,3,29.5,12,0,0,0,0.06319790924210028,0,1,129.0
574,2,1,3,41,6,29.5,8,0,0,0,0.02946067949631741,0,1,242.0
575,3,1,4,5,5,0.0,12,0,0,0,0.0047517224994060355,0,0,160.0
576,3,1,3,101,5,24.0,11,0,0,0,0.033499643620812536,0,1,91.0
577,3,1,5,6,5,59.5,9,0,0,0,0.01876930387265384,1,0,203.0
578,3,1,2,10,4,67.0,10,0,0,0,0.06319790924210028,0,0,181.0
579,4,1,1,24,4,65.0,16,0,0,0,0.06319790924210028,1,0,327.0
580,1,2,5,23,5,24.5,4,0,0,0,0.0007127583749109052,0,1,189.0
581,4,1,1,14,2,0.0,14,0,0,0,0.012116892373485387,1,0,194.0
582,3,3,6,6,8,124.5,11,0,0,0,0.0023758612497030173,1,0,760.0
583,3,3,6,6,8,124.5,9,1,0,0,0.0023758612497030173,0,0,760.0
584,3,1,3,176,5,75.0,12,0,0,0,0.04276550249465432,1,0,233.0
585,3,1,5,6,5,59.5,12,0,0,0,0.01876930387265384,0,0,203.0
586,4,1,1,44,5,67.0,13,0,0,0,0.033499643620812536,0,0,212.0
587,4,1,1,8,3,70.0,13,0,0,1,0.015205511998099313,0,0,238.0
588,4,1,1,8,3,70.0,13,0,0,0,0.015205511998099313,0,0,238.0
589,3,1,3,23,5,70.0,12,0,0,0,0.05203136136849608,1,0,343.0
590,3,2,5,3,7,49.5,11,0,0,0,0.0011879306248515089,0,0,201.0
591,3,1,2,78,4,67.0,10,0,0,0,0.08885721073889286,0,0,181.0
592,3,1,1,25,4,0.0,10,0,0,0,0.06319790924210028,0,0,171.0
593,3,1,2,30,3,45.0,12,0,0,1,0.010453789498693276,0,0,245.0
594,2,1,2,28,4,0.0,7,0,0,0,0.08885721073889286,0,0,261.0
595,3,1,2,9,4,39.5,11,0,0,0,0.057020669992872426,0,0,263.0
596,2,1,4,12,2,39.5,8,0,0,0,0.029698265621287717,0,0,150.0
597,3,1,1,32,2,0.0,12,0,0,0,0.00047517224994060353,1,0,171.0
598,3,1,1,5,5,50.0,9,0,0,0,0.0076027559990496565,0,0,104.0
599,3,1,1,23,6,40.0,9,0,0,0,0.0019006889997624141,0,0,234.0
600,3,1,2,19,6,70.0,10,0,0,0,0.03183654074602043,0,1,181.0
601,1,1,3,22,4,0.0,4,0,0,0,0.01235447849845569,0,0,185.0
602,3,1,1,7,4,65.0,9,0,0,0,0.057020669992872426,0,0,374.0
603,2,1,5,9,6,74.5,6,0,0,0,0.033499643620812536,0,0,216.0
604,2,2,3,27,4,149.5,7,0,0,1,0.02946067949631741,0,0,427.0
605,3,1,6,39,6,149.5,9,0,0,0,0.009978617248752672,0,0,103.0
606,1,1,1,34,4,70.0,4,0,0,0,0.015205511998099313,0,0,181.0
607,2,2,2,16,4,99.5,8,0,0,0,0.04276550249465432,0,0,243.0
608,2,2,5,9,8,99.5,8,0,0,0,0.0023758612497030173,0,1,218.0
609,2,1,1,99,4,99.5,7,0,0,0,0.0066524114991684475,1,0,514.0
610,3,1,2,81,4,60.0,12,1,0,1,0.08885721073889286,0,0,545.0
611,1,1,4,54,6,74.5,4,0,0,0,0.06319790924210028,0,0,262.0
612,2,2,6,7,10,64.5,7,0,1,0,0.0007127583749109052,0,0,334.0
613,3,1,5,71,8,55.0,11,0,0,0,0.08885721073889286,0,0,173.0
614,2,1,2,78,4,67.0,7,0,0,0,0.08885721073889286,0,0,203.0
615,3,1,1,12,6,59.5,9,0,0,0,0.007840342124019958,1,0,220.0
616,2,1,3,35,5,59.5,8,0,0,0,0.02946067949631741,0,0,165.0
617,3,1,8,46,6,0.0,9,0,0,0,0.00047517224994060353,1,0,251.0
618,2,2,4,58,6,45.0,7,0,0,0,0.04276550249465432,0,0,212.0
619,2,2,4,16,5,75.0,7,0,0,0,0.05203136136849608,0,0,296.0
620,2,1,4,4,7,50.0,6,0,0,0,0.02946067949631741,0,0,274.0
621,4,1,2,81,4,60.0,16,0,0,0,0.08885721073889286,1,0,488.0
622,3,1,2,11,2,34.5,9,0,0,0,0.033499643620812536,0,1,108.0
623,3,1,1,42,2,54.5,11,0,0,0,0.033499643620812536,0,0,145.0
624,3,1,3,34,4,0.0,12,0,0,0,0.04276550249465432,1,0,226.0
625,3,2,2,137,4,44.5,12,0,0,0,0.08885721073889286,1,0,155.0
626,3,3,7,26,6,59.5,12,0,0,0,0.03183654074602043,0,0,237.0
627,1,1,1,21,3,0.0,4,0,0,0,0.033499643620812536,1,0,166.0
628,3,1,3,64,3,40.0,12,0,0,0,0.02257068187217866,0,0,211.0
629,1,2,7,89,8,99.0,4,0,0,0,0.04276550249465432,1,0,479.0
630,3,2,2,9,8,34.5,12,0,0,0,0.011879306248515086,0,0,154.0
631,2,1,2,10,4,62.0,7,0,0,0,0.06319790924210028,1,0,386.0
632,3,1,2,23,4,55.0,10,0,0,0,0.02066999287241625,0,0,236.0
633,4,1,3,70,4,30.0,15,0,0,0,0.04276550249465432,0,0,187.0
634,2,2,3,25,4,25.0,7,0,0,0,0.002138275124732716,0,0,162.0
635,2,1,2,19,6,70.0,7,0,0,0,0.03183654074602043,0,1,181.0
636,1,2,5,19,8,60.0,4,0,0,0,0.0016631028747921119,1,1,408.0
637,2,2,2,21,6,60.0,8,0,0,0,0.015443098123069612,1,0,275.0
638,2,2,4,17,6,59.5,6,0,1,0,0.0019006889997624141,0,0,676.0
639,3,1,2,26,2,49.5,10,0,0,0,0.06319790924210028,0,0,156.0
640,3,1,2,165,5,37.0,9,1,0,0,0.0007127583749109052,0,0,325.0
641,4,1,2,11,2,35.0,14,0,0,0,0.033499643620812536,0,1,119.0
642,3,1,1,12,2,49.5,12,0,0,0,0.02066999287241625,0,0,293.0
643,2,1,2,125,5,99.5,6,0,0,1,0.06319790924210028,0,0,742.0
644,1,2,6,55,8,74.5,4,0,0,0,0.026847232121644096,0,0,365.0
645,3,1,1,20,2,74.5,12,0,0,0,0.0033262057495842237,1,0,103.0
646,2,1,6,46,6,59.5,8,0,0,0,0.0076027559990496565,0,1,146.0
647,2,1,3,38,7,0.0,6,0,0,0,0.015443098123069612,0,0,217.0
648,3,2,7,30,10,0.0,9,0,0,0,0.0040389641244951285,1,0,457.0
649,2,3,3,19,8,19.5,7,0,0,0,0.002851033499643621,1,0,688.0
650,3,2,3,33,5,19.5,12,0,0,1,0.057020669992872426,0,0,314.0
651,4,1,1,79,6,0.0,16,0,0,0,0.05203136136849608,0,0,137.0
652,4,2,3,33,5,0.0,15,0,0,0,0.057020669992872426,0,0,314.0
653,3,1,2,24,3,25.0,11,0,0,0,0.01805654549774293,1,0,145.0
654,3,1,6,3,6,49.5,11,0,0,0,0.0023758612497030173,0,1,213.0
655,2,1,1,65,2,15.0,6,0,0,0,0.029698265621287717,0,1,156.0
656,3,1,3,98,4,40.0,10,0,0,0,0.004989308624376337,0,0,188.0
657,1,1,2,34,4,65.0,4,0,0,0,0.08885721073889286,1,0,383.0
658,3,1,4,107,3,47.0,10,0,0,0,0.08885721073889286,0,0,150.0
659,3,1,1,30,3,40.0,12,0,0,0,0.02257068187217866,1,0,211.0
660,1,1,1,26,2,25.0,4,0,0,0,0.00688999762413875,0,0,323.0
661,3,1,3,63,6,75.0,12,0,0,0,0.0137799952482775,0,1,239.0
662,3,1,4,41,4,30.0,12,0,0,0,0.04276550249465432,1,0,187.0
663,2,1,1,87,2,42.5,8,0,0,0,0.004514136374435733,1,0,99.0
664,3,1,1,3,2,29.5,11,0,0,0,0.01805654549774293,1,0,158.0
665,3,1,4,79,6,0.0,9,0,1,0,0.01876930387265384,0,0,136.0
666,3,2,5,9,8,99.5,12,0,0,0,0.0023758612497030173,0,1,218.0
667,3,1,2,6,4,24.5,9,0,0,0,0.004989308624376337,0,0,118.0
668,3,1,2,51,3,40.0,9,0,0,0,0.06319790924210028,0,1,107.0
669,3,4,16,27,16,129.5,9,1,0,0,0.00974103112378237,0,0,578.0
670,3,1,1,3,2,29.5,12,0,0,0,0.01805654549774293,1,0,158.0
671,2,1,3,58,4,35.0,7,0,0,0,0.04276550249465432,0,0,236.0
672,2,2,4,58,5,35.0,7,0,0,0,0.0137799952482775,0,0,315.0
673,3,3,7,25,6,60.0,11,0,0,0,0.03183654074602043,0,0,254.0
