,ID,Check-In,Check-Out,Localização,titulo_2,Número Hóspedes,Número Quartos,Número Camas,Número Banheiros,Plus 1,Plus 2,Plus 3,Plus 4,Avaliação,Número Comentários,Preço/Noite,Preço com taxas,Superhost
527,26770483,2021-03-19,2021-03-21,Centro,"Pitangueiras, Ap 144, Golden Beach, 2 vagas",5,2,3,1,Wi-Fi,Elevador,Self check-In,Academia,4.81,23,343.0,685.0,Novo preço mais baixo
528,47586746,2021-03-26,2021-03-28,Vila Auzira,Apartamento Guarujá Asturias,6,1,1,1,Ar-condicionado,Cozinha,Estacionamento gratuito,Máquina de Lavar,5.0,4,203.0,525.0,Novo preço mais baixo
529,44419309,2021-03-26,2021-03-28,José Menino,Charmoso apartamento em Santos na quadra da praia,4,1,1,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.84,25,171.0,342.0,Novo preço mais baixo
530,16081237,2021-03-26,2021-03-28,Guarujá,Apartamento Praia das Astúrias,6,2,7,3,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.88,34,221.0,662.0,Novo preço mais baixo
531,21646808,2021-03-26,2021-03-28,Gonzaga,Apto Gonzaga lado Shopping Miramar 103,5,1,3,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.8,66,183.0,365.0,Raridade
532,39340265,2021-03-26,2021-03-28,Centervalle,Cobertura  vista para o mar no centro de Bertioga,6,3,4,4,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.93,56,685.0,1.369,Raridade
533,38351257,2021-03-26,2021-03-28,Centro,AP 65 • PÉ NA AREIA DA PRAIA DAS PITANGUEIRAS,6,2,4,2,Wi-Fi,Cozinha,Permitido animais,Elevador,4.74,53,239.0,628.0,Raridade
534,40939239,2021-03-26,2021-03-28,Pitangueiras,Suíte Guarujá apto Frente Mar 3,9,1,2,1 e meio,Wi-Fi,Cozinha,Permitido animais,Elevador,5.0,15,185.0,369.0,Novo preço mais baixo
535,29258338,2021-03-12,2021-03-14,Balneario Cidade Atlantica,Dom Pedro - Conforto e comodidade com três quartos,9,3,4,2,Wi-Fi,Elevador,Lava-louças,Máquina de Lavar,4.82,11,220.0,590.0,Novo preço mais baixo
536,46045251,2021-03-12,2021-03-14,Gonzaga,Estanconfor Vista parcial Mar - 2 quartos,4,2,2,2,Wi-Fi,Self check-In,Vista para o mar,Secadora,4.38,13,279.0,558.0,Raridade
537,47138268,2021-03-12,2021-03-14,Gonzaga,Flat Estanconfor Santos - uma quadra da praia,4,1,2,1,Wi-Fi,Elevador,Self check-In,Secadora,5.0,9,263.0,605.0,Raridade
538,47335552,2021-03-19,2021-03-21,Maitinga,Apartamento na praia do Maitinga em Bertioga,4,1,2,1,Wi-Fi,Máquina de Lavar,Cozinha,Estacionamento gratuito,4.5,6,118.0,285.0,Novo preço mais baixo
539,45222834,2021-03-26,2021-03-28,Jardim Asturias,"Apartamento pé na areia, praia das Astúrias",5,2,3,3,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.86,21,528.0,1.255,Raridade
540,42329117,2021-03-05,2021-03-07,Nova Mirim,Apto. novo-frente ao mar-piscina na cobertura-wifi,4,1,4,1,Wi-Fi,Vista para o mar,Vista para as águas,Piscina,4.88,34,258.0,616.0,Novo preço mais baixo
541,16855649,2021-03-05,2021-03-07,Casa inteira em Balneario Praia do Pernambuco,Casa elegante no Guarujá para casais,4,2,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.71,26,807.0,1.768,Novo preço mais baixo
542,30127559,2021-03-05,2021-03-07,Chalé inteiro em Jardim Virginia,Casa Família 50m Mar + Piscina + Ar Cond.,4,2,4,2,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.46,48,635.0,1.454,Novo preço mais baixo
543,40532701,2021-03-12,2021-03-14,Gonzaga,"Apartamento pé na areia, no melhor ponto de Santos",4,1,2,1,Wi-Fi,Elevador,Máquina de Lavar,Ar-condicionado,4.91,23,222.0,593.0,Raridade
544,44642259,2021-03-12,2021-03-14,Guilhermina,"Apto c/vista pro Mar Praia Grande, 2 vagas garagem",6,2,7,3,Wi-Fi,Elevador,Vista para o mar,Máquina de Lavar,4.96,25,248.0,616.0,Raridade
545,45740885,2021-03-19,2021-03-21,Ilha Porchat,"Ilha Porchat, com vista deslumbrante para o mar.",2,1,1,1,Wi-Fi,Vista para o mar,Cozinha,Estacionamento gratuito,5.0,12,293.0,685.0,Novo preço mais baixo
546,21475047,2021-03-19,2021-03-21,Jardim Las Palmas,Vista Para O Mar e Montanha Guarujá Praia Tombo.🏝,7,2,4,2 e meio,Wi-Fi,Elevador,Self check-In,Vista para o mar,4.88,115,340.0,844.0,Novo preço mais baixo
547,43043506,2021-03-19,2021-03-21,Gonzaga,Estanconfor Vista Mar - 2 quartos,5,2,3,2,Wi-Fi,Self check-In,Vista para o mar,Secadora,4.88,33,314.0,627.0,Raridade
548,41586041,2021-03-26,2021-03-28,Guarujá,Apto Aconchegante na Enseada - Guarujá,5,2,4,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,5.0,38,296.0,742.0,Raridade
549,38039978,2021-03-26,2021-03-28,Santos,Estanconfor Santos com Vista Mar,4,1,2,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.63,49,288.0,576.0,Raridade
550,39499342,2021-03-05,2021-03-07,Praia Grande,"Apartamento 1 dormitório no Boqueirão com Piscina, 50 metros da Praia",4,1,3,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,18,184.0,488.0,Novo preço mais baixo
551,43932528,2021-03-05,2021-03-07,Vila Matias,FUSION HOME | Garagem | Wi-Fi | Netflix,5,1,1,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.94,32,241.0,606.0,Raridade
552,38546664,2021-03-05,2021-03-07,Casa de hóspedes inteira em Guarujá,Kitnet 4 com churrasqueira na Praia do Tombo,5,1,3,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.4,5,186.0,452.0,Novo preço mais baixo
553,45362892,2021-03-05,2021-03-07,Centro,"Apto centro Guarujá , vista para o mar, uma quadra",4,1,3,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.79,14,294.0,708.0,Novo preço mais baixo
554,39032782,2021-03-05,2021-03-07,BR,"Ser Feliz na praia , um encanto de cidade🙏",3,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,4.97,31,194.0,388.0,Novo preço mais baixo
555,42517975,2021-03-12,2021-03-14,São Vicente,Ótima localização frente ao mar Praia Itararé,2,1,2,1,Ar-condicionado,Cozinha,Estacionamento gratuito,Permitido animais,4.36,11,108.0,285.0,Novo preço mais baixo
556,39320290,2021-03-12,2021-03-14,Guarujá,"Apartamento vista panorâmica, frente total mar",6,3,5,2,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.98,41,696.0,1.541,Raridade
557,44642259,2021-03-12,2021-03-14,Guilhermina,"Apto c/vista pro Mar Praia Grande, 2 vagas garagem",6,2,7,3,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.96,25,248.0,616.0,Raridade
558,19922399,2021-03-12,2021-03-14,Loteamento Joao Batista Juliao,Apto familiar na Enseada - Guarujá,6,1,1,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.82,23,234.0,548.0,Novo preço mais baixo
559,21475047,2021-03-19,2021-03-21,Jardim Las Palmas,Vista Para O Mar e Montanha Guarujá Praia Tombo.🏝,7,2,4,2 e meio,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.88,115,340.0,844.0,Novo preço mais baixo
560,37976286,2021-03-19,2021-03-21,José Menino,Apto com vista total para o mar Ed Unlimited,6,1,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.78,9,410.0,970.0,Raridade
561,40945881,2021-03-12,2021-03-14,Guarujá,"Guarujá, praia 1 quadra, Wi-Fi, ar Split - 1002",4,1,4,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.83,41,210.0,479.0,Raridade
562,47114796,2021-03-05,2021-03-07,Enseada,"Apto lindo na Enseada, 350 m da praia, tudo perto",5,1,3,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.8,5,167.0,434.0,Novo preço mais baixo
563,24115709,2021-03-05,2021-03-07,Santos,wi-fi/ar condicionado/ TV 4k/ utensílios praia,3,1,4,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.95,107,150.0,394.0,Raridade
564,32407595,2021-03-05,2021-03-07,Parque Enseada,Apartamento 1 dormitório com piscina e lazer,6,1,1,1,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.67,12,220.0,559.0,Novo preço mais baixo
565,23058114,2021-03-05,2021-03-07,Guarujá,Apto Vista p/o MAR* 50MTS da Praia de PITANGUEIRAS,6,2,5,1,Wi-Fi,Cozinha,Elevador,Máquina de Lavar,4.88,16,233.0,565.0,Novo preço mais baixo
566,20774709,2021-03-05,2021-03-07,"Guarujá, Pitangueiras Centro",Guarujá Centro Pitangueiras Wi-Fi,4,1,3,1,Cozinha,Estacionamento gratuito,Permitido animais,Elevador,4.49,97,188.0,456.0,Novo preço mais baixo
567,22469373,2021-03-05,2021-03-07,Vila Assuncao,Apto - Temporada - Praia Grande,6,1,6,1,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.63,38,103.0,205.0,Novo preço mais baixo
568,41477427,2021-03-19,2021-03-21,Pitangueiras,Suíte Guarujá apto Frente Mar 1,9,1,4,1 privado,Wi-Fi,Elevador,Self check-In,Vista para o mar,4.97,32,200.0,399.0,Novo preço mais baixo
569,34021661,2021-03-19,2021-03-21,Aparecida,Kitnet confortável na Orla da Praia/ Santos,2,1,4,1 e meio,Wi-Fi,Elevador,Self check-In,Vista para o mar,4.85,40,116.0,331.0,Raridade
570,38842222,2021-03-05,2021-03-07,São Vicente,Flat em Apart Service c/Lazer e Serviços Diários-2,3,Estúdio,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.39,18,149.0,297.0,Raridade
571,38842222,2021-03-12,2021-03-14,São Vicente,Flat em Apart Service c/Lazer e Serviços Diários-2,3,Estúdio,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.39,18,149.0,297.0,Raridade
572,41364919,2021-03-19,2021-03-21,Santos,Casual & Atemporal Frente à Praia José Menino.,4,Estúdio,2,1,Wi-Fi,Self check-In,Vista para o mar,Vista para as águas,4.94,16,208.0,536.0,Raridade
573,44419309,2021-03-19,2021-03-21,José Menino,Charmoso apartamento em Santos na quadra da praia,4,1,1,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.84,25,171.0,342.0,Novo preço mais baixo
574,24115709,2021-03-19,2021-03-21,Santos,wi-fi/ar condicionado/ TV 4k/ utensílios praia,3,1,4,1,Wi-Fi,Self check-In,Máquina de Lavar,Ar-condicionado,4.95,107,150.0,394.0,Raridade
575,21646808,2021-03-05,2021-03-07,Gonzaga,Apto Gonzaga lado Shopping Miramar 103,5,1,3,1,Wi-Fi,Elevador,Self check-In,Ar-condicionado,4.8,66,183.0,365.0,Raridade
576,45640044,2021-03-05,2021-03-07,Balneario Guarujá,Guarujá | Região Brunella | Lado Praia,6,2,5,2,Self check-In,Cozinha,Estacionamento gratuito,Permitido animais,4.64,11,192.0,519.0,Novo preço mais baixo
577,26770483,2021-03-05,2021-03-07,Centro,"Pitangueiras, Ap 144, Golden Beach, 2 vagas",5,2,3,1,Wi-Fi,Elevador,Self check-In,Academia,4.81,23,343.0,685.0,Novo preço mais baixo
578,44860968,2021-03-19,2021-03-21,Centro,"Praia do Gonzaguinha, quintal de casa - SV",2,1,1,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,12,108.0,285.0,Novo preço mais baixo
579,32407595,2021-03-19,2021-03-21,Parque Enseada,Apartamento 1 dormitório com piscina e lazer,6,1,1,1,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.67,12,226.0,571.0,Novo preço mais baixo
580,36757068,2021-03-12,2021-03-14,Balneario Cidade Atlantica,Apartamento Guarujá 300m Praia Enseada,5,3,4,2 e meio,Wi-Fi,Elevador,Self check-In,Máquina de Lavar,4.98,40,216.0,582.0,Novo preço mais baixo
581,38039978,2021-03-12,2021-03-14,Santos,Estanconfor Santos com Vista Mar,4,1,2,1,Wi-Fi,Elevador,Self check-In,Secadora,4.63,49,294.0,588.0,Raridade
582,42517975,2021-03-12,2021-03-14,São Vicente,Ótima localização frente ao mar Praia Itararé,2,1,2,1,Self check-In,Vista para o mar,Vista para as águas,Ar-condicionado,4.36,11,108.0,285.0,Novo preço mais baixo
583,40884233,2021-03-12,2021-03-14,Vila Tupi,Apartamento aconchegante frente ao mar.,4,1,2,1,Wi-Fi,Vista para o mar,Cozinha,Estacionamento gratuito,4.93,43,160.0,320.0,Raridade
584,31952361,2021-03-12,2021-03-14,Centro,"Apto frente ao mar c/ playground, ar cond. e Wi-Fi",6,Estúdio,2,1,Wi-Fi,Elevador,Self check-In,Ar-condicionado,4.59,71,187.0,434.0,Raridade
585,36757068,2021-03-26,2021-03-28,Balneario Cidade Atlantica,Apartamento Guarujá 300m Praia Enseada,5,3,4,2 e meio,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.98,40,216.0,582.0,Novo preço mais baixo
586,3957295,2021-03-26,2021-03-28,Guarujá,"FLAT ☆2 qds da praia, piscina, limpeza s/ taxa☆",4,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.63,144,320.0,639.0,Raridade
587,19922399,2021-03-05,2021-03-07,Loteamento Joao Batista Juliao,Apto familiar na Enseada - Guarujá,6,1,1,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.82,23,234.0,548.0,Novo preço mais baixo
588,47138268,2021-03-05,2021-03-07,Gonzaga,Flat Estanconfor Santos - uma quadra da praia,4,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,9,263.0,605.0,Raridade
589,45740885,2021-03-05,2021-03-07,Ilha Porchat,"Ilha Porchat, com vista deslumbrante para o mar.",2,1,1,1,Wi-Fi,Cozinha,Estacionamento gratuito,Vista para o mar,5.0,12,293.0,685.0,Novo preço mais baixo
590,43932528,2021-03-05,2021-03-07,Vila Matias,FUSION HOME | Garagem | Wi-Fi | Netflix,5,1,1,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.94,32,241.0,606.0,Novo preço mais baixo
591,26770483,2021-03-19,2021-03-21,Centro,"Pitangueiras, Ap 144, Golden Beach, 2 vagas",5,2,3,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.81,23,343.0,685.0,Novo preço mais baixo
592,33244343,2021-03-26,2021-03-28,Barra Funda,"Capitânia Varam ! Melhor praia,  Todo Reformado .",6,2,3,2,Wi-Fi,Elevador,Vista para o mar,Ar-condicionado,4.83,37,457.0,913.0,Raridade
593,41990959,2021-03-26,2021-03-28,Nova Mirim,Apto 84 pronto para oferecer o melhor pra você!,3,1,3,1,Wi-Fi,Elevador,Vista para o mar,Ar-condicionado,4.94,36,211.0,502.0,Raridade
594,31952361,2021-03-26,2021-03-28,Centro,"Apto frente ao mar c/ playground, ar cond. e Wi-Fi",6,Estúdio,2,1,Wi-Fi,Elevador,Self check-In,Ar-condicionado,4.59,71,187.0,434.0,Raridade
595,47586746,2021-03-05,2021-03-07,Vila Auzira,Apartamento Guarujá Asturias,6,1,1,1,Ar-condicionado,Cozinha,Estacionamento gratuito,Máquina de Lavar,5.0,4,203.0,525.0,Novo preço mais baixo
596,39194243,2021-03-05,2021-03-07,Casa de hóspedes inteira em Barra Funda,Kitnet 1 em pousada com piscina em ótima localização,5,1,4,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.67,3,283.0,645.0,Novo preço mais baixo
597,19922399,2021-03-05,2021-03-07,Loteamento Joao Batista Juliao,Apto familiar na Enseada - Guarujá,6,1,1,1,Wi-Fi,Self check-In,Máquina de Lavar,Ar-condicionado,4.82,23,234.0,548.0,Novo preço mais baixo
598,33686494,2021-03-12,2021-03-14,Gonzaga,Prédio frente ao mar na melhor região do Gonzaga,5,2,3,1 e meio,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,4.79,43,178.0,456.0,Raridade
599,47138268,2021-03-12,2021-03-14,Gonzaga,Flat Estanconfor Santos - uma quadra da praia,4,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,9,263.0,605.0,Raridade
600,42329117,2021-03-12,2021-03-14,Nova Mirim,Apto. novo-frente ao mar-piscina na cobertura-wifi,4,1,4,1,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.88,34,258.0,616.0,Novo preço mais baixo
601,47138268,2021-03-19,2021-03-21,Gonzaga,Flat Estanconfor Santos - uma quadra da praia,4,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,9,263.0,605.0,Raridade
602,47586746,2021-03-19,2021-03-21,Vila Auzira,Apartamento Guarujá Asturias,6,1,1,1,Ar-condicionado,Cozinha,Estacionamento gratuito,Máquina de Lavar,5.0,4,203.0,525.0,Novo preço mais baixo
603,40939239,2021-03-05,2021-03-07,Pitangueiras,Suíte Guarujá apto Frente Mar 3,9,1,2,1 e meio,Wi-Fi,Elevador,Self check-In,Vista para o mar,5.0,15,185.0,369.0,Novo preço mais baixo
604,41586041,2021-03-26,2021-03-28,Guarujá,Apto Aconchegante na Enseada - Guarujá,5,2,4,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,38,296.0,742.0,Raridade
605,38039978,2021-03-26,2021-03-28,Santos,Estanconfor Santos com Vista Mar,4,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.63,49,288.0,576.0,Raridade
606,39301088,2021-03-26,2021-03-28,Casa de hóspedes inteira em Guarujá,Kitnet 6 com churrasqueira perto da praia,7,1,4,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.2,5,153.0,386.0,Novo preço mais baixo
607,35229820,2021-03-26,2021-03-28,Barra Funda,AP 23 • 01 QUADRA DA PRAIA DAS PITANGUEIRAS,6,2,3,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.84,63,239.0,628.0,Raridade
608,22902214,2021-03-19,2021-03-21,Ponta da Praia,1 Dorm. Top com vista na Ponta da Praia em Santos,4,1,2,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.7,98,295.0,719.0,Raridade
609,47138268,2021-03-19,2021-03-21,Gonzaga,Flat Estanconfor Santos - uma quadra da praia,4,1,2,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,5.0,9,263.0,605.0,Raridade
610,41182612,2021-03-26,2021-03-28,Centro,GUARUJA-PITANGUEIRA-DUPLEX c/ARRUMADEIRA40mtsdoMAR,6,2,2,2,Wi-Fi,Elevador,Self check-In,Secadora,4.94,54,253.0,645.0,Raridade
611,35893528,2021-03-26,2021-03-28,Guarujá,Guarujá  100m mar -  6 ad+2 crianças - 2 vagas gar,6,3,5,3,Wi-Fi,Self check-In,Máquina de Lavar,Ar-condicionado,4.92,24,273.0,696.0,Raridade
612,46745761,2021-03-12,2021-03-14,Barra Funda,GUARUJÁ PITANGUEIRAS 50 M DA PRAIA - Pé na Areia!,5,1,3,1,Elevador,Ar-condicionado,Cozinha,Permitido animais,5.0,7,178.0,454.0,Raridade
613,40945881,2021-03-12,2021-03-14,Guarujá,"Guarujá, praia 1 quadra, Wi-Fi, ar Split - 1002",4,1,4,1,Wi-Fi,Elevador,Self check-In,Ar-condicionado,4.83,41,210.0,479.0,Raridade
614,42086418,2021-03-12,2021-03-14,Ilha Porchat,WI-FI / GARAGEM  / NETFLIX /ILHA PORCHAT  💙 💙,4,Estúdio,2,1 e meio,Wi-Fi,Elevador,Self check-In,Ar-condicionado,5.0,16,127.0,253.0,Novo preço mais baixo
615,4344553,2021-03-12,2021-03-14,são vicente,Studio  Ilha Porchat- Perfeito para casal !,4,1,2,1,Wi-Fi,Elevador,Self check-In,Vista para o mar,4.76,41,259.0,698.0,Novo preço mais baixo
616,32122547,2021-03-12,2021-03-14,Aparecida,Kitnet frente a praia VISTA LINDA PARA O MAR,4,Estúdio,3,1,Wi-Fi,Elevador,Vista para o mar,Ar-condicionado,4.72,137,123.0,246.0,Raridade
617,40945881,2021-03-26,2021-03-28,Guarujá,"Guarujá, praia 1 quadra, Wi-Fi, ar Split - 1002",4,1,4,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.83,41,187.0,434.0,Raridade
618,22030682,2021-03-26,2021-03-28,Gonzaga,Estanconfor Santos Gonzaga,4,1,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.89,168,234.0,468.0,Raridade
619,9843629,2021-03-26,2021-03-28,Guarujá,Apto -  Praia da Enseada,5,1,3,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.86,176,233.0,616.0,Novo preço mais baixo
620,39704194,2021-03-19,2021-03-21,São Vicente,"Ilha Porchat, Vista Panorâmica, estacionamento",2,1,1,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.86,42,145.0,399.0,Raridade
621,20774709,2021-03-19,2021-03-21,"Guarujá, Pitangueiras Centro",Guarujá Centro Pitangueiras Wi-Fi,4,1,3,1,Cozinha,Estacionamento gratuito,Permitido animais,Elevador,4.49,97,188.0,456.0,Novo preço mais baixo
622,13595641,2021-03-19,2021-03-21,Guarujá,Apto aconchegante e ensolarado,6,1,6,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.95,20,157.0,434.0,Novo preço mais baixo
623,30123921,2021-03-19,2021-03-21,Itararé,Loft da Bel - frente ao mar,4,Estúdio,3,1,Wi-Fi,Ar-condicionado,Cozinha,Elevador,4.89,128,140.0,320.0,Raridade
624,21846655,2021-03-19,2021-03-21,Ponta da Praia,"Apto aconchegante para suas férias, Praia/Santos",4,1,3,1,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.87,269,123.0,246.0,Raridade
625,39763299,2021-03-05,2021-03-07,José Menino,"Conforto,frente à praia do José menino/Santos",3,Estúdio,2,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.65,51,107.0,294.0,Novo preço mais baixo
626,34021661,2021-03-19,2021-03-21,Aparecida,Kitnet confortável na Orla da Praia/ Santos,2,1,4,1 e meio,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.85,40,116.0,331.0,Raridade
627,36033418,2021-03-19,2021-03-21,Santos,Flat Estanconfor Santos com Jacuzzi privativa !,4,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.83,47,415.0,908.0,Raridade
628,35682443,2021-03-19,2021-03-21,Centro,Apartamento com piscina no centro de São Vicente!,2,Estúdio,3,1 e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.4,28,86.0,251.0,Novo preço mais baixo
629,38672853,2021-03-19,2021-03-21,Nova Mirim,Apto 74 pronto para oferecer o melhor pra você!,3,1,3,1,Wi-Fi,Elevador,Vista para o mar,Vista para as águas,4.94,64,211.0,502.0,Raridade
630,35682443,2021-03-19,2021-03-21,Centro,Apartamento com piscina no centro de São Vicente!,2,Estúdio,3,1 e meio,Wi-Fi,Elevador,Self check-In,Secadora,4.4,28,86.0,251.0,Novo preço mais baixo
631,23200086,2021-03-19,2021-03-21,Guarujá,Apto Praia de Pitangueiras - Quadra da Praia,6,1,1,1,Wi-Fi,Elevador,Self check-In,Cozinha,4.83,24,228.0,456.0,Novo preço mais baixo
632,32646079,2021-03-19,2021-03-21,Santos,Luxo e conforto perto de tudo e da praia,4,Estúdio,2,1,Wi-Fi,Máquina de Lavar,Ar-condicionado,Cozinha,4.95,87,176.0,411.0,Raridade
633,35083002,2021-03-05,2021-03-07,Pitangueira,"Apartamento bem localizado, no Guarujá !!!!",4,1,3,1,Wi-Fi,Elevador,Self check-In,Máquina de Lavar,4.69,55,211.0,511.0,Novo preço mais baixo
634,38842222,2021-03-05,2021-03-07,São Vicente,Flat em Apart Service c/Lazer e Serviços Diários-2,3,Estúdio,1,1,Wi-Fi,Elevador,Máquina de Lavar,Ar-condicionado,4.39,18,149.0,297.0,Raridade
635,39646858,2021-03-05,2021-03-07,Centro,AP 52 • 01 QUADRA DA PRAIA DAS PITANGUEIRAS,4,2,2,1,Wi-Fi,Elevador,Self check-In,Vista para o mar,4.71,41,237.0,593.0,Raridade
636,39763299,2021-03-05,2021-03-07,José Menino,"Conforto,frente à praia do José menino/Santos",3,Estúdio,2,1,Elevador,Vista para o mar,Cozinha,Permitido animais,4.65,51,107.0,294.0,Novo preço mais baixo
637,44860968,2021-03-19,2021-03-21,Centro,"Praia do Gonzaguinha, quintal de casa - SV",2,1,1,1,Wi-Fi,Self check-In,Cozinha,Estacionamento gratuito,5.0,12,108.0,285.0,Novo preço mais baixo
638,32407595,2021-03-19,2021-03-21,Parque Enseada,Apartamento 1 dormitório com piscina e lazer,6,1,1,1,Wi-Fi,Elevador,Piscina,Cozinha,4.67,12,226.0,571.0,Novo preço mais baixo
639,35083002,2021-03-19,2021-03-21,Pitangueira,"Apartamento bem localizado, no Guarujá !!!!",4,1,3,1,Wi-Fi,Elevador,Self check-In,Máquina de Lavar,4.69,55,211.0,511.0,Novo preço mais baixo
